MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	324.48227	Sec	3/1/2021 7:27:17 AM
Ch Disp.	Ch Force	Time
0.91288531	17009.742	168.7028
0.92063421	17126.674	169.7028
0.93168896	17300.996	170.7028
0.93888921	17434.018	171.7028
0.94593996	17594.986	172.7028
0.95265639	17727.252	173.7028
0.96325457	17889.605	174.7028
0.97146589	18043.482	175.7028
0.97979265	18183.104	176.7028
0.98773372	18342.664	177.7028
0.99653417	18506.688	178.7028
1.0059074	18655.078	179.7028
1.0128697	18764.039	180.7028
1.0212507	18931.436	181.7028
1.0295442	19081.99	182.7028
1.0385449	19239.887	183.7028
1.0468905	19399.066	184.7028
1.0555713	19552.242	185.7028
1.0632125	19704.461	186.7028
1.072078	19809.936	187.7028
1.0792868	19960.473	188.7028
1.0876399	20107.885	189.7028
1.095574	20281.436	190.7028
1.1050739	20419.295	191.7028
1.1139076	20556.988	192.7028
1.1207181	20675.934	193.7028
1.1300184	20833.293	194.7028
1.1371378	20949.018	195.7028
1.1463915	21136.66	196.7028
1.1544482	21282.691	197.7028
1.1634852	21422.104	198.7028
1.1731262	21554.188	199.7028
1.1798202	21698.984	200.7028
1.1880094	21841.461	201.7028
1.1964939	21983.771	202.7028
1.2046611	22147.559	203.7028
1.2130629	22268.287	204.7028
1.2227094	22412.699	205.7028
1.2302052	22556.523	206.7028
1.2376002	22676.225	207.7028
1.2476125	22848.361	208.7028
1.2548637	22989.621	209.7028
1.2632003	23106.482	210.7028
1.273134	23248.74	211.7028
1.2798895	23376.295	212.7028
1.2888241	23535.422	213.7028
1.2992046	23691.672	214.7028
1.3052466	23806.793	215.7028
1.3145661	23938.492	216.7028
1.3221375	24080.406	217.7028
1.3303324	24173.205	218.7028
1.3395742	24281.701	219.7028
1.3469571	24415.125	220.7028
1.3559728	24575.77	221.7028
1.3648067	24703.799	222.7028
1.3724128	24837.496	223.7028
1.3801426	24943.561	224.7028
1.3899975	25101.617	225.7028
1.3963609	25212.84	226.7028
1.4057307	25356.598	227.7028
1.4154118	25515.066	228.7028
1.4210442	25606.471	229.7028
1.4303813	25739.408	230.7028
1.4389082	25856.699	231.7028
1.4474372	26007.201	232.7028
1.4563587	26108.561	233.7028
1.4642709	26255.023	234.7028
1.4732732	26369.002	235.7028
1.4805549	26476.479	236.7028
1.4878666	26589.834	237.7028
1.4979296	26732.352	238.7028
1.5069901	26855.969	239.7028
1.5141736	26985.668	240.7028
1.5225453	27084.24	241.7028
1.5314679	27239.572	242.7028
1.5389014	27343.848	243.7028
1.5484192	27468.662	244.7028
1.5560796	27560.107	245.7028
1.5659162	27675.564	246.7028
1.5727922	27804.816	247.7028
1.5811914	27926.811	248.7028
1.5888958	28046.771	249.7028
1.5977522	28173.518	250.7028
1.6062526	28248.703	251.7028
1.6148547	28374.428	252.7028
1.6247898	28495.547	253.7028
1.6310269	28571.902	254.7028
1.6398292	28692.832	255.7028
1.6484042	28804.48	256.70282
1.6574106	28951.373	257.70282
1.6647153	29046.602	258.70282
1.6743122	29152.609	259.70282
1.6811581	29255.498	260.70282
1.6900148	29387.703	261.70282
1.6969845	29495.465	262.70282
1.7052743	29605.621	263.70282
1.714864	29722.973	264.70282
1.7230407	29820.145	265.70282
1.7330664	29932.82	266.70282
1.7392074	30011.711	267.70282
1.7471284	30135.5	268.70282
1.7564222	30240.998	269.70282
1.7658409	30370.125	270.70282
1.7737623	30458.861	271.70282
1.7805836	30545.25	272.70282
1.7890325	30658.234	273.70282
1.7980691	30772.762	274.70282
1.8075563	30899.055	275.70282
1.8156568	30963.697	276.70282
1.8244318	31109.063	277.70282
1.8325961	31218.16	278.70282
1.839292	31291.094	279.70282
1.8483111	31404.881	280.70282
1.856274	31505.984	281.70282
1.8636471	31625.154	282.70282
1.8738639	31725.758	283.70282
1.8833169	31854.301	284.70282
1.8901105	31952.412	285.70282
1.9008079	32067.498	286.70282
1.9057339	32131.863	287.70282
1.9142016	32237.477	288.70282
1.9239908	32383.744	289.70282
1.9308996	32449.527	290.70282
1.9397378	32575.779	291.70282
1.9485549	32690.822	292.70282
1.9573019	32777.668	293.70282
1.9661497	32880.77	294.70282
1.9736152	32993.188	295.70282
1.9819484	33107.797	296.70282
1.9879671	33183.152	297.70282
1.997431	33311.082	298.70282
2.0072973	33444.156	299.70282
2.0135567	33480.469	300.70282
2.0229254	33593.672	301.70282
2.031029	33704.453	302.70282
2.0402043	33782.527	303.70282
2.0493882	33875.172	304.70282
2.0556777	33979.418	305.70282
2.065522	34087.047	306.70282
2.0730293	34202.926	307.70282
2.0821896	34294.773	308.70282
2.0902791	34375.926	309.70282
2.0986247	34466.742	310.70282
2.1062896	34548.891	311.70282
2.1143215	34651.609	312.70282
2.1242301	34771.891	313.70282
2.1332743	34878.898	314.70282
2.1405797	34944.605	315.70282
2.1496012	35061.352	316.70282
2.1524606	-417.44858	317.70282
2.1630397	-389.57449	318.70282
2.1715965	-377.31625	319.70282
2.181659	-368.74045	320.70282
2.1883135	-362.69623	321.70282
2.1966255	-362.42825	322.70282
2.2073402	-351.54041	323.70282
