MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	347.99188	Sec	3/1/2021 7:52:57 AM
Ch Disp.	Ch Force	Time
2.308455	36499.441	333.91718
2.317349	36633.207	334.91718
2.3231616	36702.059	335.91718
2.3322031	36819.648	336.91718
2.3395312	36923.91	337.91718
2.3491986	37008.664	338.91718
2.3583567	37141.395	339.91718
2.3648634	37210.418	340.91718
2.3749003	37322.789	341.91718
2.381902	37387.988	342.91718
2.390332	37469.355	343.91718
2.397553	1491.0498	344.91718
2.4050241	1524.463	345.91718
2.4167323	1560.403	346.91718
2.4247615	1554.3005	347.91718
